employee_id,department,role_level,tenure_years,salary_band,performance_rating,training_hours_annual,avg_overtime_hrs_week,job_satisfaction_score,work_life_balance_score,last_promotion_years_ago,attrition_flag
EMP-0007186,Marketing,Manager,15.6,Band 3,3.4,12,10.7,3.0,2.2,3.4,0
EMP-0002034,Sales,Director,11.6,Band 4,2.6,102,4.1,4.4,3.6,3.4,0
EMP-0005023,IT,VP,8.1,Band 1,4.2,113,19.4,2.6,2.7,6.4,1
EMP-0008529,IT,Senior Manager,29.6,Band 3,2.2,106,12.5,4.2,3.9,9.1,0
EMP-0007605,Operations,Analyst,19.8,Band 3,1.8,75,0.4,3.5,3.6,8.7,0
EMP-0003025,Operations,Director,29.8,Band 3,2.1,20,20.8,2.7,2.9,7.9,0
EMP-0013620,IT,Senior Manager,3.0,Band 1,2.5,22,24.8,2.0,1.9,6.2,0
EMP-0003244,Engineering,Individual Contributor,20.2,Band 3,4.4,59,16.9,2.6,3.8,7.1,0
EMP-0005995,HR,Team Lead,21.8,Band 1,2.8,82,16.4,3.1,3.7,0.4,0
EMP-0009382,Sales,Individual Contributor,28.4,Band 2,3.5,94,23.8,2.3,3.7,1.0,0
EMP-0003804,Product,Senior Manager,14.8,Band 3,2.1,14,8.1,4.8,5.0,8.2,0
EMP-0009418,Engineering,Associate,18.1,Band 4,2.2,30,1.6,1.9,3.1,4.7,0
EMP-0003258,Legal,Analyst,27.6,Band 5,2.2,4,14.9,3.4,2.4,5.0,0
EMP-0009437,Operations,Director,29.9,Band 6,4.6,35,4.2,2.6,1.8,4.2,0
EMP-0005209,Marketing,Analyst,20.3,Band 4,2.7,119,18.3,3.0,2.0,0.3,1
EMP-0008067,Customer Success,Manager,12.7,Band 1,2.0,80,10.4,3.0,3.4,0.7,0
EMP-0010012,Product,Associate,11.4,Band 1,3.0,106,10.9,4.7,4.9,1.8,0
EMP-0007685,Customer Success,VP,11.8,Band 4,2.9,5,24.1,3.5,2.8,1.8,0
EMP-0006384,Marketing,Associate,6.7,Band 1,3.6,46,24.8,2.5,2.5,1.5,0
EMP-0011820,Marketing,Individual Contributor,4.6,Band 4,3.8,36,13.5,3.5,2.5,3.8,0
EMP-0010697,Product,Manager,26.0,Band 3,4.4,47,8.0,2.4,4.3,7.4,1
EMP-0008120,Operations,VP,7.3,Band 4,3.2,27,14.3,4.7,3.0,0.0,1
EMP-0010262,Customer Success,Director,14.6,Band 1,4.4,100,6.9,2.9,3.1,8.7,0
EMP-0007570,Customer Success,Associate,7.9,Band 4,2.6,26,13.3,2.1,3.3,6.8,0
EMP-0003455,Legal,Team Lead,8.9,Band 5,2.5,71,11.5,3.5,3.2,0.6,0
EMP-0012350,Engineering,Manager,2.2,Band 2,3.9,19,5.1,3.3,4.0,8.4,0
EMP-0012786,Marketing,Individual Contributor,23.2,Band 4,3.6,98,18.3,2.1,3.9,3.6,0
EMP-0006943,Legal,Director,26.9,Band 3,1.7,76,21.0,4.2,2.7,3.3,1
EMP-0005363,Customer Success,Director,15.7,Band 3,2.2,92,20.8,3.7,3.2,3.3,0
EMP-0007645,Operations,Analyst,14.1,Band 1,3.3,5,18.6,4.4,1.3,1.1,1
EMP-0005920,Operations,Team Lead,6.5,Band 3,3.9,82,18.7,3.8,2.5,2.7,0
EMP-0006336,Customer Success,Associate,7.7,Band 3,3.5,84,18.4,2.9,2.4,1.4,0
EMP-0009036,HR,Manager,20.1,Band 2,4.5,98,1.4,3.5,1.0,2.0,0
EMP-0005982,Finance,Director,17.5,Band 6,2.9,35,9.3,2.2,2.7,5.0,0
EMP-0013235,Product,Individual Contributor,28.6,Band 1,3.6,56,15.4,3.5,3.2,9.5,0
EMP-0011303,Customer Success,Senior Manager,9.3,Band 1,1.8,24,6.8,3.4,4.1,9.6,0
EMP-0004834,Engineering,Director,6.7,Band 4,4.2,21,12.3,2.5,3.6,0.1,0
EMP-0004071,HR,Senior Manager,14.1,Band 5,3.9,7,8.3,4.4,4.3,8.3,0
EMP-0011697,Legal,Director,13.0,Band 3,5.0,82,7.7,3.3,3.6,3.8,0
EMP-0002095,Marketing,Individual Contributor,11.8,Band 3,2.8,120,4.2,2.6,2.5,3.6,0
EMP-0011817,Engineering,Analyst,28.2,Band 1,1.6,15,10.4,2.5,2.0,8.9,0
EMP-0011808,Product,Analyst,9.8,Band 4,3.7,98,8.4,1.2,3.0,4.8,0
EMP-0012034,Customer Success,Analyst,21.5,Band 3,4.0,1,10.0,3.1,4.7,6.4,0
EMP-0000038,Product,VP,14.7,Band 1,1.9,115,13.9,3.1,3.9,2.0,0
EMP-0002958,Operations,Senior Manager,7.2,Band 1,4.9,85,13.7,5.0,4.7,4.8,0
EMP-0012135,Engineering,VP,0.8,Band 4,3.9,93,7.0,2.9,3.2,5.2,1
EMP-0012901,Engineering,VP,26.9,Band 5,1.8,52,3.7,2.9,1.9,9.0,1
EMP-0009225,Legal,Individual Contributor,23.6,Band 5,2.2,28,6.5,4.4,3.3,5.2,1
EMP-0009963,HR,Manager,20.1,Band 1,2.1,47,8.2,1.0,3.7,0.7,1
EMP-0007321,HR,Individual Contributor,12.8,Band 3,4.0,18,19.8,2.3,4.1,9.1,0
EMP-0007421,Sales,Manager,1.9,Band 2,3.8,72,19.7,2.8,4.4,6.8,1
EMP-0009432,Customer Success,Associate,21.2,Band 1,1.7,14,18.8,3.2,3.1,4.6,0
EMP-0010412,Marketing,Team Lead,26.7,Band 6,2.7,23,22.3,5.0,3.8,2.7,0
EMP-0005426,Finance,Analyst,15.2,Band 2,3.5,97,15.8,1.0,2.4,5.9,1
EMP-0002971,Legal,Analyst,6.3,Band 3,2.2,104,13.2,2.4,2.1,1.0,0
EMP-0002019,Legal,Director,13.8,Band 4,3.6,97,8.2,3.7,1.7,4.6,0
EMP-0011609,IT,Senior Manager,6.2,Band 3,4.0,70,5.2,4.0,3.3,1.1,0
EMP-0001149,Legal,VP,6.9,Band 5,4.8,118,9.3,5.0,4.4,2.5,0
EMP-0002755,Legal,VP,9.0,Band 2,3.3,120,22.0,4.5,2.2,7.0,1
EMP-0014628,Finance,Director,9.6,Band 1,1.8,118,6.4,3.9,2.8,7.7,1
EMP-0005713,Product,Analyst,21.2,Band 4,2.8,3,4.2,4.8,2.3,3.5,0
EMP-0007922,HR,Team Lead,7.9,Band 1,3.2,24,18.6,2.9,3.3,4.8,1
EMP-0000239,Sales,Director,11.4,Band 5,4.9,31,0.6,3.6,2.4,2.5,0
EMP-0009813,Legal,Associate,27.3,Band 1,3.6,44,22.6,3.9,3.6,6.8,1
EMP-0002793,Marketing,Senior Manager,10.3,Band 1,3.4,62,4.9,2.5,3.3,5.7,0
EMP-0013692,Customer Success,Senior Manager,20.5,Band 3,3.2,1,8.4,2.9,4.0,9.6,0
EMP-0008356,Customer Success,Analyst,3.0,Band 1,3.8,86,0.6,2.2,3.0,8.6,0
EMP-0006701,Legal,VP,20.2,Band 4,2.8,33,2.0,2.9,3.6,3.4,0
EMP-0006488,HR,Associate,6.7,Band 2,4.4,26,11.1,4.3,2.1,2.4,0
EMP-0006537,Operations,Associate,25.1,Band 1,4.4,68,10.8,3.3,1.9,1.0,0
EMP-0002654,Sales,Individual Contributor,5.4,Band 3,3.5,86,9.8,4.0,3.6,4.7,0
EMP-0001302,HR,Associate,4.6,Band 3,1.5,54,9.1,4.1,2.6,0.5,0
EMP-0008088,Customer Success,Individual Contributor,22.4,Band 3,4.8,62,15.6,3.4,1.0,6.3,0
EMP-0007851,HR,Analyst,9.5,Band 3,2.0,9,20.5,4.5,2.9,8.7,0
EMP-0009799,HR,VP,18.7,Band 3,4.3,32,0.0,2.0,3.6,7.5,1
EMP-0014010,Engineering,Analyst,19.7,Band 2,3.1,17,0.6,2.9,2.8,7.2,0
EMP-0008571,Marketing,Manager,4.7,Band 1,2.2,8,23.1,3.4,2.9,4.4,0
EMP-0005671,Legal,Individual Contributor,23.7,Band 5,1.6,94,6.0,2.8,1.7,3.8,0
EMP-0014842,Sales,Associate,21.9,Band 2,2.5,2,24.6,3.0,1.0,6.4,1
EMP-0007797,Finance,Team Lead,3.2,Band 3,3.6,73,18.0,2.3,2.9,1.8,0
EMP-0004328,IT,Team Lead,4.3,Band 1,3.5,30,9.8,3.2,3.1,1.5,0
EMP-0012238,Engineering,VP,27.3,Band 1,3.0,65,0.8,2.7,4.7,8.1,1
EMP-0006272,Engineering,Manager,29.7,Band 2,2.1,85,8.6,3.4,3.0,1.4,0
EMP-0000140,Marketing,Director,15.6,Band 2,4.4,82,23.3,4.8,4.4,2.5,0
EMP-0002402,Product,Analyst,15.2,Band 4,3.1,89,9.8,3.8,3.9,4.6,1
EMP-0000656,HR,Analyst,14.9,Band 2,3.1,117,15.2,4.1,2.0,2.0,0
EMP-0000907,Marketing,Team Lead,24.4,Band 2,3.3,115,18.9,2.8,5.0,9.5,0
EMP-0007077,Customer Success,Associate,21.1,Band 1,2.1,97,23.5,2.3,2.3,2.2,1
EMP-0009094,Marketing,Associate,1.6,Band 3,2.1,72,17.6,3.0,2.6,6.2,0
EMP-0001419,Engineering,Manager,18.8,Band 4,2.5,41,24.9,2.8,1.0,7.6,0
EMP-0014745,Product,Associate,21.1,Band 3,2.7,119,13.6,3.6,2.8,8.9,0
EMP-0003376,Marketing,Manager,24.0,Band 2,1.7,53,19.6,2.1,4.1,8.6,0
EMP-0010181,Legal,Manager,2.0,Band 4,3.9,76,18.7,1.6,3.8,8.7,1
EMP-0010814,Operations,Associate,24.3,Band 2,3.7,109,11.7,3.3,2.3,5.7,0
EMP-0013258,Customer Success,Team Lead,20.6,Band 5,1.8,95,6.6,3.7,4.4,5.9,0
EMP-0003600,Operations,Associate,28.0,Band 2,2.5,4,17.3,1.0,4.1,7.2,1
EMP-0006572,Product,Senior Manager,25.7,Band 5,4.5,83,7.7,3.1,3.8,5.1,0
EMP-0006764,Operations,Analyst,17.5,Band 6,2.1,35,6.0,3.5,4.4,5.6,0
EMP-0009397,IT,Team Lead,3.8,Band 3,2.9,52,7.0,2.3,3.5,1.8,0
EMP-0000401,Engineering,Analyst,12.2,Band 3,3.7,94,14.3,2.3,2.5,3.6,1
EMP-0001853,Engineering,Team Lead,3.2,Band 2,3.9,66,1.8,2.0,3.0,6.4,1
EMP-0000998,IT,Director,9.4,Band 5,3.9,36,13.5,3.8,3.9,0.2,1
EMP-0010550,Product,Senior Manager,24.4,Band 4,2.9,6,11.7,2.7,3.0,3.8,0
EMP-0010388,Marketing,Associate,24.0,Band 3,2.5,52,2.1,2.3,3.1,8.6,1
EMP-0003296,Finance,Team Lead,0.5,Band 2,1.6,98,11.7,3.5,3.0,4.1,0
EMP-0013631,Operations,Manager,2.6,Band 6,2.1,38,0.7,3.0,1.6,9.2,0
EMP-0014782,Customer Success,Associate,28.5,Band 1,2.6,87,18.3,2.4,4.5,8.8,1
EMP-0011149,Product,Director,10.4,Band 4,3.4,28,24.7,1.5,3.7,0.9,0
EMP-0002964,HR,Analyst,3.0,Band 2,3.9,33,8.8,4.5,2.3,0.3,0
EMP-0011681,Marketing,Analyst,14.7,Band 6,4.3,9,10.1,3.4,2.4,8.3,0
EMP-0011057,Operations,Associate,12.5,Band 2,2.7,58,21.7,4.2,2.7,8.6,0
EMP-0012111,IT,Associate,24.5,Band 4,2.4,75,21.5,3.4,4.6,0.8,0
EMP-0002369,Finance,Analyst,26.4,Band 1,3.8,28,2.8,4.2,2.5,6.3,0
EMP-0001861,Operations,Team Lead,15.0,Band 4,2.6,21,10.6,5.0,4.3,3.4,0
EMP-0012096,Marketing,Manager,9.1,Band 3,2.2,68,2.8,2.6,3.8,5.5,0
EMP-0003846,Engineering,Individual Contributor,24.6,Band 5,2.0,114,8.0,4.7,4.9,1.1,0
EMP-0000484,Legal,Associate,16.5,Band 2,2.1,58,5.2,3.3,2.3,5.1,0
EMP-0011235,Product,Manager,8.7,Band 4,1.7,72,4.4,4.9,2.6,2.0,0
EMP-0008235,Operations,Analyst,17.2,Band 4,2.9,27,13.3,3.2,4.3,8.1,0
EMP-0005677,Legal,VP,9.0,Band 1,2.9,90,5.9,3.3,3.7,2.9,0
EMP-0000990,HR,Individual Contributor,17.2,Band 2,2.7,30,13.5,3.7,2.9,4.5,1
EMP-0011195,IT,VP,20.3,Band 4,4.8,22,8.5,2.2,2.8,9.0,1
EMP-0010321,Marketing,Individual Contributor,3.6,Band 1,2.9,74,21.2,3.2,4.1,6.2,1
EMP-0006048,Operations,Manager,23.2,Band 2,4.3,79,8.5,1.6,2.9,9.3,1
EMP-0007089,IT,Individual Contributor,21.9,Band 1,2.2,56,17.7,2.7,4.3,8.4,0
EMP-0002999,HR,Individual Contributor,18.2,Band 1,2.6,60,3.1,3.6,2.2,1.9,1
EMP-0014094,HR,VP,15.9,Band 5,4.0,95,19.9,4.1,2.6,8.3,1
EMP-0000543,Sales,Senior Manager,22.5,Band 1,4.6,40,5.9,2.2,2.4,8.6,0
EMP-0012262,IT,Team Lead,17.9,Band 4,4.2,92,0.5,2.3,2.3,4.5,1
EMP-0002686,Customer Success,Associate,7.7,Band 5,1.7,89,1.0,3.8,1.7,5.9,1
EMP-0008427,Finance,Analyst,24.5,Band 3,2.0,9,23.4,4.6,3.2,4.9,0
EMP-0009860,Customer Success,Senior Manager,15.9,Band 2,4.4,117,21.2,4.4,4.3,7.3,0
EMP-0006665,Operations,Analyst,3.5,Band 5,3.2,96,15.1,2.9,3.0,3.7,0
EMP-0009944,Engineering,Senior Manager,27.0,Band 2,3.3,63,17.5,4.7,3.6,7.9,0
EMP-0013893,Operations,Analyst,2.9,Band 3,2.6,116,1.6,2.4,4.8,7.5,1
EMP-0010978,Marketing,VP,12.5,Band 1,4.9,100,23.6,3.1,2.7,2.7,1
EMP-0006714,Customer Success,Associate,13.2,Band 1,3.8,60,20.7,4.4,1.7,5.2,0
EMP-0012043,Finance,Individual Contributor,16.5,Band 1,4.1,109,14.0,2.4,2.2,9.6,1
EMP-0011170,Product,Manager,8.6,Band 1,3.4,52,0.3,3.2,4.1,5.7,0
EMP-0008534,Finance,Individual Contributor,6.0,Band 3,4.1,39,24.9,4.0,2.3,6.0,0
EMP-0008438,Sales,Director,17.7,Band 1,1.5,51,1.1,2.6,2.0,1.3,0
EMP-0003096,Product,Analyst,7.9,Band 2,4.6,90,11.6,3.1,3.0,3.2,0
EMP-0004743,Marketing,Individual Contributor,2.4,Band 1,2.7,75,22.0,3.5,2.5,4.9,0
EMP-0013096,Customer Success,VP,11.9,Band 3,3.6,119,14.0,1.5,2.5,2.2,1
EMP-0005546,HR,Associate,3.0,Band 3,3.8,73,2.4,3.1,3.4,7.8,0
EMP-0000557,Engineering,Team Lead,5.9,Band 4,1.7,47,4.4,2.6,3.6,6.3,0
EMP-0006691,HR,Manager,4.9,Band 5,4.7,96,1.4,3.4,3.0,8.8,0
EMP-0002380,Sales,Analyst,14.1,Band 5,2.2,87,6.9,2.6,2.9,6.9,0
EMP-0004136,Sales,Analyst,8.6,Band 2,4.2,12,14.6,2.4,2.2,4.5,0
EMP-0003705,Operations,Director,7.2,Band 2,4.3,0,0.1,5.0,2.8,4.5,0
EMP-0013762,Legal,Team Lead,24.8,Band 4,3.4,56,9.5,3.9,4.9,8.1,0
EMP-0004794,Customer Success,VP,19.9,Band 2,2.1,23,16.5,2.5,4.3,6.3,0
EMP-0003268,IT,Manager,5.1,Band 2,4.4,113,18.1,2.1,2.1,4.4,1
EMP-0002604,Sales,VP,22.0,Band 5,3.9,31,1.3,3.7,4.0,5.5,0
EMP-0010596,HR,Associate,16.0,Band 3,4.2,34,10.8,5.0,2.9,10.0,0
EMP-0002116,Product,Team Lead,21.2,Band 2,4.0,63,23.1,3.8,3.1,1.1,1
EMP-0014394,Marketing,Individual Contributor,2.7,Band 2,3.1,82,6.1,3.5,4.4,5.5,0
EMP-0009228,Customer Success,VP,4.9,Band 3,4.9,66,9.1,3.3,1.9,7.1,0
EMP-0000128,IT,Analyst,28.5,Band 2,4.5,34,10.0,2.5,2.2,9.5,1
EMP-0007165,Customer Success,Director,24.3,Band 4,3.3,87,8.5,2.7,3.7,2.0,0
EMP-0013869,Engineering,Team Lead,19.2,Band 1,2.7,35,17.9,3.9,3.5,4.8,1
EMP-0003348,HR,Analyst,14.4,Band 2,1.8,13,2.9,3.5,3.3,3.0,0
EMP-0013722,Finance,Associate,16.5,Band 2,4.7,92,15.2,4.4,4.8,6.6,0
EMP-0008008,Engineering,Director,24.3,Band 2,1.7,58,18.1,3.8,2.1,5.9,0
EMP-0008731,Operations,Associate,3.5,Band 3,3.0,96,12.4,2.3,1.6,5.6,0
EMP-0010718,Product,Team Lead,1.2,Band 2,2.4,22,24.1,1.8,2.0,6.2,1
EMP-0001441,IT,Associate,11.1,Band 5,4.1,84,10.8,2.7,1.1,8.1,0
EMP-0012101,Legal,Team Lead,5.0,Band 2,4.4,25,9.7,4.1,2.6,6.1,1
EMP-0003675,Operations,Analyst,16.7,Band 5,2.1,16,8.9,3.0,3.7,8.8,0
EMP-0010323,Marketing,Associate,15.6,Band 3,4.8,120,22.4,3.3,1.0,3.3,1
EMP-0004494,Sales,Associate,9.3,Band 5,2.3,11,5.8,3.0,1.8,2.4,0
EMP-0000137,Engineering,Team Lead,16.2,Band 5,4.1,10,2.5,2.9,4.5,3.7,0
EMP-0014238,Customer Success,Individual Contributor,25.4,Band 4,2.0,69,4.9,2.8,3.5,6.3,0
EMP-0001648,Sales,Senior Manager,4.6,Band 1,2.1,59,10.3,3.2,3.9,0.0,0
EMP-0007848,Engineering,Associate,11.4,Band 1,2.8,75,24.1,3.6,4.0,8.7,0
EMP-0005042,Customer Success,Analyst,12.5,Band 2,3.6,7,4.6,2.2,3.4,3.2,0
EMP-0002570,IT,Director,28.6,Band 6,4.5,36,20.1,2.7,3.2,9.5,1
EMP-0007703,Finance,Senior Manager,22.3,Band 4,4.1,49,0.9,2.5,2.3,7.2,1
EMP-0014150,Operations,Senior Manager,19.1,Band 4,3.8,107,1.3,4.6,2.9,7.7,0
EMP-0005613,Customer Success,VP,9.1,Band 5,3.7,56,2.1,3.4,2.8,1.2,1
EMP-0006097,Legal,Associate,26.0,Band 4,4.1,61,15.4,2.5,2.8,6.3,1
EMP-0004479,Operations,Associate,12.7,Band 1,4.9,34,16.6,2.7,3.6,7.7,0
EMP-0014099,Product,Analyst,14.1,Band 1,2.5,11,15.2,3.4,2.3,3.1,0
EMP-0003194,Customer Success,Individual Contributor,15.8,Band 4,3.0,84,16.7,3.0,2.1,0.2,1
EMP-0012800,Product,Manager,1.8,Band 1,2.3,61,6.7,3.9,2.6,8.2,0
EMP-0011309,Legal,Senior Manager,6.5,Band 4,4.9,60,15.8,2.5,2.7,8.2,0
EMP-0007021,Customer Success,Individual Contributor,24.6,Band 4,2.8,41,18.4,2.9,3.5,9.1,1
EMP-0000679,Legal,Team Lead,3.4,Band 4,2.3,115,17.3,4.9,3.5,2.4,0
EMP-0013052,Legal,VP,0.8,Band 4,2.5,108,13.4,3.3,3.3,9.0,0
EMP-0010130,Legal,Associate,3.1,Band 4,4.0,5,20.3,2.8,3.8,1.1,1
EMP-0009311,Product,Director,24.1,Band 3,1.6,80,22.4,3.2,5.0,8.3,0
EMP-0012530,Engineering,Manager,5.2,Band 2,1.9,76,7.9,3.4,3.5,9.7,0
EMP-0000316,Engineering,Senior Manager,25.9,Band 2,1.6,67,18.4,2.5,2.4,8.4,1
EMP-0003497,Engineering,Analyst,24.2,Band 1,4.4,6,19.4,3.5,2.5,7.7,1
EMP-0009292,HR,VP,29.0,Band 1,1.9,35,24.5,3.0,2.2,4.8,1
EMP-0004999,HR,Manager,18.6,Band 1,2.3,74,1.3,3.3,2.9,2.3,0
EMP-0010223,Marketing,Individual Contributor,19.1,Band 1,3.6,104,18.8,3.6,2.2,3.5,0
EMP-0005413,Engineering,Associate,7.5,Band 5,3.0,4,8.7,2.3,2.7,9.1,1
EMP-0009953,IT,VP,28.3,Band 2,1.6,60,15.0,2.9,3.4,5.6,1
EMP-0006834,Legal,Individual Contributor,29.7,Band 4,4.2,69,7.7,4.2,4.3,9.8,0
EMP-0008859,Engineering,Analyst,21.2,Band 2,2.9,17,1.5,3.4,1.8,0.2,0
EMP-0013048,Marketing,Director,23.9,Band 1,3.4,49,12.6,2.9,4.6,8.7,0
EMP-0012698,IT,Senior Manager,10.1,Band 2,2.4,61,10.0,4.5,4.0,9.5,0
EMP-0004663,HR,Senior Manager,28.6,Band 3,4.6,93,10.9,2.2,4.5,3.3,1
EMP-0013913,Engineering,Team Lead,9.6,Band 1,2.6,26,15.4,4.6,3.3,5.7,1
EMP-0003198,Operations,Analyst,3.0,Band 1,2.3,79,0.1,4.2,3.0,0.5,0
EMP-0013950,Product,Individual Contributor,14.9,Band 1,4.1,118,23.4,3.6,2.9,1.3,0
EMP-0012024,Operations,Director,20.3,Band 4,3.2,13,21.4,4.1,3.0,2.5,0
EMP-0011319,HR,Individual Contributor,20.5,Band 5,4.4,6,6.1,4.1,3.1,6.2,0
EMP-0011302,Legal,Team Lead,2.9,Band 1,3.6,37,17.7,4.4,2.8,9.6,0
EMP-0004327,Operations,Senior Manager,18.3,Band 2,4.6,99,10.6,3.3,3.5,0.1,0
EMP-0003318,HR,Analyst,20.3,Band 3,3.7,9,4.6,3.0,5.0,4.7,0
EMP-0004405,HR,Director,9.7,Band 2,2.9,7,8.1,3.4,4.1,2.3,0
EMP-0009541,HR,Senior Manager,18.5,Band 3,2.1,100,2.8,5.0,2.3,1.6,1
EMP-0005049,Product,Analyst,15.8,Band 5,3.5,72,10.6,4.2,4.3,9.4,1
EMP-0004281,Finance,Senior Manager,19.7,Band 1,2.9,64,3.7,3.5,3.2,3.5,0
EMP-0000056,Operations,Team Lead,16.5,Band 1,1.8,0,10.3,4.7,3.2,0.3,0
EMP-0005308,IT,Team Lead,16.6,Band 1,2.3,79,8.2,2.7,4.0,0.7,0
EMP-0010385,Engineering,VP,4.8,Band 1,2.3,19,9.8,4.2,1.7,9.7,0
EMP-0005668,IT,Director,27.8,Band 3,2.3,44,22.1,3.4,3.0,7.9,0
EMP-0010172,Legal,Analyst,26.5,Band 2,3.2,97,12.0,2.7,3.2,4.8,1
EMP-0000766,Finance,Senior Manager,7.1,Band 5,2.6,29,11.3,3.8,2.3,6.1,1
EMP-0014216,Finance,Individual Contributor,16.2,Band 3,4.6,26,22.2,3.9,3.0,8.8,1
EMP-0000028,HR,Manager,28.6,Band 2,4.8,115,8.6,2.4,3.3,8.7,1
EMP-0011747,Customer Success,Individual Contributor,24.2,Band 1,4.0,64,3.6,3.7,1.1,2.6,1
EMP-0011389,Finance,VP,3.6,Band 2,3.7,44,10.7,3.5,3.4,7.0,1
EMP-0004628,Customer Success,Senior Manager,6.7,Band 4,2.8,55,10.8,2.4,4.0,4.1,0
EMP-0014668,Sales,Team Lead,25.4,Band 1,3.0,108,5.5,1.7,4.0,7.5,1
EMP-0013868,Legal,VP,14.2,Band 3,2.2,25,15.3,2.8,1.0,5.9,0
EMP-0008891,Legal,Manager,21.0,Band 2,3.3,8,21.9,3.7,2.9,2.0,0
EMP-0010896,Marketing,Manager,19.9,Band 6,4.5,4,6.1,3.5,3.1,3.4,0
EMP-0014047,HR,Associate,8.1,Band 2,3.9,1,6.7,3.2,3.1,4.0,0
EMP-0009410,Product,VP,5.5,Band 3,2.7,92,14.9,2.4,2.1,9.2,0
EMP-0012818,Customer Success,VP,18.6,Band 2,3.1,20,11.9,3.2,4.2,9.4,0
EMP-0009710,Engineering,Associate,16.3,Band 3,1.7,106,21.7,3.8,2.7,0.2,0
EMP-0014804,Operations,Team Lead,22.3,Band 4,3.9,33,0.9,3.7,3.3,0.9,0
EMP-0013297,Sales,Associate,26.4,Band 3,1.9,101,15.3,2.2,4.3,4.4,0
EMP-0011497,HR,Analyst,6.2,Band 3,4.4,69,0.1,3.2,1.9,3.5,0
EMP-0007654,HR,Associate,23.6,Band 1,2.9,8,15.8,2.9,2.0,5.6,0
EMP-0013955,Finance,Associate,28.4,Band 2,3.7,10,17.7,3.8,2.1,6.4,0
EMP-0004103,Finance,Associate,16.6,Band 5,2.4,58,14.7,2.9,4.4,3.5,0
EMP-0005578,Operations,Senior Manager,11.2,Band 4,4.8,91,18.9,2.4,3.0,5.4,0
EMP-0000058,IT,Individual Contributor,11.2,Band 5,3.7,62,1.3,1.0,3.6,8.5,0
EMP-0000716,Finance,Analyst,9.9,Band 1,3.2,52,22.5,3.3,4.3,0.3,0
EMP-0013974,Engineering,Senior Manager,26.4,Band 6,3.2,43,3.4,2.3,1.5,2.1,0
EMP-0003747,Operations,Senior Manager,13.9,Band 3,2.6,0,16.0,1.7,2.7,6.9,0
EMP-0002592,Legal,Team Lead,2.0,Band 4,3.8,57,9.7,2.6,1.0,1.6,0
EMP-0013843,Legal,Team Lead,4.9,Band 6,2.7,15,18.6,2.6,2.1,1.2,0
EMP-0006387,Engineering,Associate,14.1,Band 4,4.2,89,1.3,2.3,1.0,7.3,0
EMP-0003485,IT,Associate,24.3,Band 1,3.1,23,2.9,4.3,2.3,4.9,0
EMP-0008994,Customer Success,Senior Manager,1.3,Band 1,4.4,50,0.4,2.4,3.3,0.3,0
EMP-0003526,Engineering,Manager,20.1,Band 5,3.4,110,6.6,4.9,3.7,0.3,0
EMP-0000622,IT,VP,8.3,Band 3,1.5,21,8.7,4.0,1.8,1.1,0
EMP-0003410,Marketing,Director,21.4,Band 1,3.7,39,6.3,3.7,1.7,8.1,0
EMP-0006780,Legal,Team Lead,23.8,Band 6,2.1,98,23.8,2.7,3.9,4.4,0
EMP-0002951,HR,Associate,22.6,Band 4,3.0,103,22.7,2.9,5.0,2.4,0
EMP-0002878,Product,Manager,26.9,Band 1,4.5,25,19.7,2.4,4.0,5.0,1
EMP-0011313,Product,Director,16.8,Band 1,1.9,44,16.1,3.4,3.3,9.8,0
EMP-0004092,IT,Director,23.6,Band 4,4.8,43,19.4,3.0,2.2,7.8,1
EMP-0007239,Engineering,Analyst,2.1,Band 1,3.6,0,2.0,4.8,2.8,7.4,1
EMP-0002532,Legal,Associate,3.9,Band 6,4.4,26,2.3,2.3,1.0,1.5,0
EMP-0006828,HR,Director,22.9,Band 2,4.8,99,3.5,3.0,2.9,5.7,1
EMP-0009269,Engineering,Individual Contributor,9.3,Band 2,3.2,103,21.6,3.3,2.9,6.3,0
EMP-0010244,Engineering,Team Lead,23.6,Band 2,2.3,114,14.1,3.8,3.0,0.0,0
EMP-0012583,HR,VP,25.0,Band 1,4.7,50,13.7,2.6,1.8,4.0,0
EMP-0003040,Marketing,Team Lead,25.4,Band 4,4.3,45,18.8,4.0,2.8,5.7,0
EMP-0004996,HR,Analyst,19.5,Band 2,2.5,112,24.7,3.6,3.8,7.3,0
EMP-0014471,Product,VP,15.4,Band 1,3.6,39,14.1,3.4,2.7,5.2,0
EMP-0009960,Legal,Manager,25.4,Band 2,2.2,0,1.9,1.7,3.4,1.4,0
EMP-0010773,Product,Associate,17.1,Band 2,2.6,55,11.3,3.8,1.9,6.6,0
EMP-0002745,Product,Analyst,29.5,Band 2,2.0,84,10.8,3.1,3.2,0.9,1
EMP-0004552,Product,Senior Manager,21.4,Band 6,1.8,1,12.5,2.1,3.2,8.4,0
EMP-0011007,Marketing,Manager,2.8,Band 3,3.5,118,8.3,3.5,1.7,6.3,0
EMP-0006134,Sales,Team Lead,4.8,Band 2,2.6,33,9.0,3.6,3.7,4.0,0
EMP-0009898,Marketing,Team Lead,12.8,Band 1,1.7,0,8.1,3.9,2.8,1.3,0
EMP-0000291,Operations,Senior Manager,12.8,Band 5,4.4,85,19.7,3.5,1.3,2.7,1
EMP-0014858,Sales,Team Lead,22.4,Band 1,4.9,21,22.0,2.6,3.7,2.0,0
